,open,high,low,close,volume,close_change,return,previous_return,close_executed,close_executed_fixed,close_executed_differential,investment_value,investment_return_dollar,investment_return, investment_return_fixed ,crypto_fees,investment_return_adjusted
2024-07-05 01:15:00+00:00,57249.165,57249.165,57227.8775,57227.8775,0,-115.9235,-0.002021552,0.005529978,0,0,0,1448,0,-0.00206754, (0.00207), ,   
2024-07-05 01:30:00+00:00,56950.402,56974.4,56937.22,56937.22,0.001451675,-290.6575,-0.00507895,-0.002021552,-56937.22,-56937.22,-91,1441,-2,-0.004834254, (0.00483),0.0025, (0.0073)
2024-07-05 01:45:00+00:00,57019.588749999995,57019.588749999995,57019.588749999995,57019.588749999995,0,82.36874999999418,0.001446659,-0.00507895,0,0,0,1441,0,0, -   , ,   
2024-07-05 02:00:00+00:00,57129.235,57129.235,57129.235,57129.235,0,109.64625000000524,0.001922958,0.001446659,57129.235,57129.235,0,1441,0,0, -   ,0.0015, (0.0015)
2024-07-05 02:15:00+00:00,56876.9985,56901.521,56865.45,56865.45,0,-263.785,-0.004617338,0.001922958,0,0,0,1434,0,-0.004857738, (0.00486), ,   
2024-07-05 02:30:00+00:00,56965.5,57172.649,56903.1895,57172.649,0.000136649,307.1990000000005,0.005402208,-0.004617338,0,0,0,1442,0,0.005578801, 0.00558 , ,   
2024-07-05 02:45:00+00:00,56834.777,56835.454,56834.777,56835.454,0,-337.195,-0.005897838,0.005402208,0,0,0,1434,0,-0.00554785, (0.00555), ,   
2024-07-05 03:00:00+00:00,55962.2295,55962.2295,55962.2295,55962.2295,0,-873.2245,-0.015364081,-0.005897838,-55962.2295,-55962.2295,-1167,1412,-29,-0.015341702, (0.01534),0.0025, (0.0178)
2024-07-05 03:15:00+00:00,55507.91,55507.91,55459.2735,55489.192,0.01090986,-473.0375,-0.008452799,-0.015364081,0,0,0,1412,0,0, -   , ,   
2024-07-05 03:30:00+00:00,55361.5145,55361.5145,55361.5145,55361.5145,0,-127.6775,-0.002300944,-0.008452799,0,0,0,1412,0,0, -   , ,   
2024-07-05 03:45:00+00:00,55366.25,55386.15,55337.66966666666,55346.21883333333,0.007027786,-15.29566667,-0.000276287,-0.002300944,0,0,0,1412,0,0, -   , ,   
2024-07-05 04:00:00+00:00,55199.9,55199.9,55178.68,55178.68,1.8097e-05,-167.5388333,-0.003027105,-0.000276287,0,0,0,1412,0,0, -   , ,   
2024-07-05 04:15:00+00:00,55034.885,55034.885,54942.85846,54946.93846,0.02375356,-231.7415385,-0.004199838,-0.003027105,0,0,0,1412,0,0, -   , ,   
2024-07-05 04:30:00+00:00,54401.665,54504.73,54401.665,54504.73,0,-442.2084615,-0.008047918,-0.004199838,0,0,0,1412,0,0, -   , ,   
2024-07-05 04:45:00+00:00,54409.329,54417.207,54383.6145,54398.845,0.017883683,-105.885,-0.001942675,-0.008047918,0,0,0,1412,0,0, -   , ,   
2024-07-05 05:00:00+00:00,53875.3225,53916.6655,53833.5225,53833.5225,0.003088166,-565.3225,-0.010392178,-0.001942675,0,0,0,1412,0,0, -   , ,   
2024-07-05 05:15:00+00:00,54449.596,54449.596,54449.596,54449.596,0,616.0734999999986,0.011444049569671044,-0.010392178,0,0,0,1412,0,0, -   , ,   
2024-07-05 05:30:00+00:00,54247.305,54260.33,54194.84525,54194.84525,0.001174631,-254.75075,-0.004678653,0.011444049569671044,0,0,0,1412,0,0, -   , ,   
2024-07-05 05:45:00+00:00,54414.334,54442.9565,54414.334,54442.9565,0,248.11125000000175,0.004578134,-0.004678653,0,0,0,1412,0,0, -   , ,   
2024-07-05 06:00:00+00:00,54702.399999999994,54719.40975,54702.399999999994,54719.40975,0,276.45324999999866,0.005077852,0.004578134,54719.40975,54719.40975,0,1412,0,0, -   ,0.0015, (0.0015)
2024-07-05 06:15:00+00:00,54475.675,54475.675,54475.675,54475.675,0,-243.73475,-0.004454265,0.005077852,0,0,0,1405,0,-0.004957507, (0.00496), ,   
2024-07-05 06:30:00+00:00,54295.08,54295.08,54268.457,54268.457,0,-207.218,-0.003803863,-0.004454265,-54268.457,-54268.457,-450,1400,-11,-0.003558719, (0.00356),0.0025, (0.0061)
2024-07-05 06:45:00+00:00,54308.72,54350.75,54308.72,54350.75,0,82.29299999999785,0.001516406,-0.003803863,0,0,0,1400,0,0, -   , ,   
2024-07-05 07:00:00+00:00,54368.5,54368.5,54340.6,54340.6,0.000357942,-10.15,-0.00018675,0.001516406,0,0,0,1400,0,0, -   , ,   
2024-07-05 07:15:00+00:00,54184.4,54184.4,54184.4,54184.4,0,-156.2,-0.002874462,-0.00018675,0,0,0,1400,0,0, -   , ,   
2024-07-05 07:30:00+00:00,54260.8085,54260.8085,54260.8085,54260.8085,0,76.40849999999773,0.001410157,-0.002874462,0,0,0,1400,0,0, -   , ,   
2024-07-05 07:45:00+00:00,54221.87075,54238.556249999994,54221.87075,54238.556249999994,0,-22.25225,-0.000410098,0.001410157,0,0,0,1400,0,0, -   , ,   
2024-07-05 08:00:00+00:00,54336.9945,54343.25463,54336.9945,54343.25463,0,104.69837500000722,0.001930331,-0.000410098,0,0,0,1400,0,0, -   , ,   
2024-07-05 08:15:00+00:00,54410.262,54410.262,54410.262,54410.262,0,67.00737500000105,0.001233039,0.001930331,54410.262,54410.262,0,1400,0,0, -   ,0.0015, (0.0015)
2024-07-05 08:30:00+00:00,54289.513666666666,54289.513666666666,54289.513666666666,54289.513666666666,0,-120.7483333,-0.00221922,0.001233039,0,0,0,1397,0,-0.002142857, (0.00214), ,   
2024-07-05 08:45:00+00:00,54297.43,54297.43,54255.705,54255.705,0.0185,-33.80866667,-0.000622748,-0.00221922,-54255.705,-54255.705,-154,1396,-3,-0.00071582, (0.00072),0.0025, (0.0032)
2024-07-05 09:00:00+00:00,54099.4,54099.4,54099.4,54099.4,0,-156.305,-0.002880895,-0.000622748,0,0,0,1396,0,0, -   , ,   
2024-07-05 09:15:00+00:00,53928.28,53928.28,53928.28,53928.28,0,-171.12,-0.003163067,-0.002880895,0,0,0,1396,0,0, -   , ,   
2024-07-05 09:30:00+00:00,54377.8305,54388.133,54377.8305,54388.133,0.004729811,459.8530000000028,0.008527122,-0.003163067,0,0,0,1396,0,0, -   , ,   
2024-07-05 09:45:00+00:00,54515.8495,54706.8575,54515.8495,54706.8575,0,318.7244999999966,0.005860185,0.008527122,54706.8575,54706.8575,0,1396,0,0, -   ,0.0015, (0.0015)
2024-07-05 10:00:00+00:00,54548.04,54548.04,54473.634,54473.634,0.029134712,-233.2235,-0.004263149,0.005860185,0,0,0,1390,0,-0.004297994, (0.00430), ,   
2024-07-05 10:15:00+00:00,55177.6445,55307.2,55177.6445,55260.695,0,787.0610000000015,0.014448476,-0.004263149,0,0,0,1410,0,0.014388489208633004, 0.01439 , ,   
2024-07-05 10:30:00+00:00,55071.683,55071.683,55071.683,55071.683,0,-189.012,-0.00342037,0.014448476,0,0,0,1405,0,-0.003546099, (0.00355), ,   
2024-07-05 10:45:00+00:00,55161.46,55174.135,55161.46,55174.135,0,102.45200000000477,0.001860339,-0.00342037,0,0,0,1408,0,0.002135231, 0.00214 , ,   
2024-07-05 11:00:00+00:00,55009.0115,55009.0115,55009.0115,55009.0115,0,-165.1235,-0.00299277,0.001860339,0,0,0,1404,0,-0.002840909, (0.00284), ,   
2024-07-05 11:15:00+00:00,55375.95,55408.0155,55375.95,55408.0155,0,399.0040000000008,0.00725343,-0.00299277,0,0,0,1414,0,0.007122507, 0.00712 , ,   
2024-07-05 11:30:00+00:00,55268.1675,55281.658,55268.1675,55281.658,0,-126.3575,-0.002280491,0.00725343,0,0,0,1411,0,-0.002121641, (0.00212), ,   
2024-07-05 11:45:00+00:00,55589.177,55589.177,55589.177,55589.177,0,307.51900000000023,0.005562767,-0.002280491,0,0,0,1418,0,0.004961021, 0.00496 , ,   
2024-07-05 12:00:00+00:00,55443.202,55443.202,55443.202,55443.202,0,-145.975,-0.002625961,0.005562767,0,0,0,1415,0,-0.002115656, (0.00212), ,   
2024-07-05 12:15:00+00:00,55357.5195,55357.5195,55357.5195,55357.5195,0,-85.6825,-0.00154541,-0.002625961,-55357.5195,-55357.5195,650,1413,16,-0.001413428, (0.00141),0.0025, (0.0039)
2024-07-05 12:30:00+00:00,55428.847,55737.8595,55320.0585,55667.8025,0.000201329,310.2829999999958,0.005605074,-0.00154541,0,0,0,1413,0,0, -   , ,   
2024-07-05 12:45:00+00:00,55276.518,55276.518,55276.518,55276.518,0,-391.2845,-0.007028919,0.005605074,0,0,0,1413,0,0, -   , ,   
2024-07-05 13:00:00+00:00,55083.269,55083.269,55083.269,55083.269,0,-193.249,-0.003496041,-0.007028919,0,0,0,1413,0,0, -   , ,   
2024-07-05 13:15:00+00:00,55306.215,55306.215,55306.215,55306.215,0,222.94599999999627,0.004047436,-0.003496041,0,0,0,1413,0,0, -   , ,   
2024-07-05 13:30:00+00:00,55446.21,55446.21,55446.21,55446.21,0,139.99500000000262,0.002531271,0.004047436,55446.21,55446.21,0,1413,0,0, -   ,0.0015, (0.0015)
2024-07-05 13:45:00+00:00,55740.85,55740.85,55663.5,55663.5,0,217.29000000000087,0.003918933,0.002531271,0,0,0,1418,0,0.00353857, 0.00354 , ,   
2024-07-05 14:00:00+00:00,55831.1,55856.672,55831.1,55856.672,0,193.17199999999866,0.003470353,0.003918933,0,0,0,1423,0,0.003526093, 0.00353 , ,   
2024-07-05 14:15:00+00:00,55539.0835,55539.0835,55479.24,55479.24,0,-377.432,-0.006757152,0.003470353,0,0,0,1413,0,-0.007027407, (0.00703), ,   
2024-07-05 14:30:00+00:00,55402.367,55418.255,55381.8485,55418.255,0.017563134,-60.985,-0.00109924,-0.006757152,-55418.255,-55418.255,-27,1412,0,-0.000707714, (0.00071),0.0025, (0.0032)
2024-07-05 14:45:00+00:00,55733.199,55761.5135,55733.199,55740.1395,0,321.8845000000001,0.005808276,-0.00109924,0,0,0,1412,0,0, -   , ,   
2024-07-05 15:00:00+00:00,55712.83,55712.83,55687.35,55687.35,0,-52.7895,-0.000947064,0.005808276,0,0,0,1412,0,0, -   , ,   
2024-07-05 15:15:00+00:00,56306.645,56340.6895,56306.645,56340.6895,0,653.3395000000019,0.011732278515677264,-0.000947064,0,0,0,1412,0,0, -   , ,   
2024-07-05 15:30:00+00:00,56542,56542,56542,56542,0,201.3104999999996,0.003573093,0.011732278515677264,56542,56542,0,1412,0,0, -   ,0.0015, (0.0015)
2024-07-05 15:45:00+00:00,56479.415,56479.415,56479.415,56479.415,0,-62.585,-0.001106876,0.003573093,0,0,0,1410,0,-0.001416431, (0.00142), ,   
2024-07-05 16:00:00+00:00,56709.659,56709.659,56637.4965,56637.4965,1.7633e-05,158.08150000000023,0.002798922,-0.001106876,0,0,0,1414,0,0.002836879, 0.00284 , ,   
2024-07-05 16:15:00+00:00,56547.4,56547.4,56495.5,56495.5,0,-141.9965,-0.002507111,0.002798922,0,0,0,1411,0,-0.002121641, (0.00212), ,   
2024-07-05 16:30:00+00:00,56585.435,56585.435,56573.99,56573.99,0,78.48999999999796,0.001389314,-0.002507111,0,0,0,1413,0,0.001417434, 0.00142 , ,   
2024-07-05 16:45:00+00:00,56383.41,56383.41,56383.41,56383.41,0,-190.58,-0.003368686,0.001389314,0,0,0,1408,0,-0.00353857, (0.00354), ,   
2024-07-05 17:00:00+00:00,56477.9,56477.9,56445.28,56445.28,0.001725,61.86999999999534,0.001097309,-0.003368686,0,0,0,1409,0,0.000710227, 0.00071 , ,   
2024-07-05 17:15:00+00:00,56692.925,56692.925,56692.925,56692.925,0,247.64500000000407,0.004387346,0.001097309,0,0,0,1416,0,0.004968062, 0.00497 , ,   
2024-07-05 17:30:00+00:00,56862.53725,56862.53725,56862.53725,56862.53725,0,169.6122499999983,0.002991771,0.004387346,0,0,0,1420,0,0.002824859, 0.00282 , ,   
2024-07-05 17:45:00+00:00,56584.5035,56663.1,56584.5035,56612.785,0,-249.75225,-0.004392211,0.002991771,0,0,0,1414,0,-0.004225352, (0.00423), ,   
2024-07-05 18:00:00+00:00,56447.825,56447.825,56419.05,56419.05,0,-193.735,-0.003422107,-0.004392211,-56419.05,-56419.05,-122,1409,-3,-0.003536068, (0.00354),0.0025, (0.0060)
2024-07-05 18:15:00+00:00,56079.40447,56079.40447,56079.40447,56079.40447,0.0003,-339.6455335,-0.006020051,-0.003422107,0,0,0,1409,0,0, -   , ,   
2024-07-05 18:30:00+00:00,56518.35,56541.8855,56518.35,56541.8855,0,462.4810334989961,0.008246896,-0.006020051,0,0,0,1409,0,0, -   , ,   
2024-07-05 18:45:00+00:00,56562.665,56562.665,56545.16,56545.16,0,3.2745000000068103,5.7912819338312715e-05,0.008246896,56545.16,56545.16,0,1409,0,0, -   ,0.0015, (0.0015)
2024-07-05 19:00:00+00:00,56527.96,56527.96,56499.901,56499.901,0,-45.259,-0.000800404,5.7912819338312715e-05,0,0,0,1408,0,-0.000709723, (0.00071), ,   
2024-07-05 19:15:00+00:00,56498.38,56524.919,56498.38,56524.919,0,25.018000000003667,0.000442797,-0.000800404,0,0,0,1408,0,0, -   , ,   
2024-07-05 19:30:00+00:00,56757.1135,56757.1135,56712.515,56712.515,0,187.59599999999773,0.003318819,0.000442797,0,0,0,1413,0,0.003551136, 0.00355 , ,   
2024-07-05 19:45:00+00:00,56638.4351,56656.817,56638.4351,56656.817,0,-55.698,-0.000982111,0.003318819,0,0,0,1412,0,-0.000707714, (0.00071), ,   
2024-07-05 20:00:00+00:00,56507.748999999996,56507.748999999996,56478.5175,56492.165,0,-164.652,-0.002906129,-0.000982111,-56492.165,-56492.165,-52,1407,-1,-0.003541076, (0.00354),0.0025, (0.0060)
2024-07-05 20:15:00+00:00,56433.535,56447.728749999995,56433.535,56446.79875,0,-45.36625,-0.000803054,-0.002906129,0,0,0,1407,0,0, -   , ,   
2024-07-05 20:30:00+00:00,56352.34333333333,56352.34333333333,56352.34333333333,56352.34333333333,0,-94.45541667,-0.001673353,-0.000803054,0,0,0,1407,0,0, -   , ,   
2024-07-05 20:45:00+00:00,56378.8875,56397.7,56378.8875,56397.7,0,45.35666666666657,0.000804876,-0.001673353,0,0,0,1407,0,0, -   , ,   
2024-07-05 21:00:00+00:00,56360.254,56398.3,56360.254,56398.3,0,0.6000000000058208,1.063873172135743e-05,0.000804876,56398.3,56398.3,0,1407,0,0, -   ,0.0015, (0.0015)
2024-07-05 21:15:00+00:00,56486.512,56486.512,56486.512,56486.512,0,88.21199999999953,0.00156409,1.063873172135743e-05,0,0,0,1410,0,0.002132196, 0.00213 , ,   
2024-07-05 21:30:00+00:00,56562.796,56562.796,56562.796,56562.796,0,76.28399999999965,0.001350482,0.00156409,0,0,0,1412,0,0.00141844, 0.00142 , ,   
2024-07-05 21:45:00+00:00,56669.02357142857,56687.05357142857,56656.08214285714,56687.05357142857,8.582357142857143e-05,124.25757142857037,0.002196807,0.001350482,0,0,0,1415,0,0.002124646, 0.00212 , ,   
2024-07-05 22:00:00+00:00,56564.34,56564.34,56501.135,56501.135,1.7678e-05,-185.9185714,-0.003279736,0.002196807,0,0,0,1410,0,-0.003533569, (0.00353), ,   
2024-07-05 22:15:00+00:00,56579.829,56579.829,56579.829,56579.829,0,78.69399999999587,0.001392786,-0.003279736,0,0,0,1412,0,0.00141844, 0.00142 , ,   
2024-07-05 22:30:00+00:00,56700.445,56700.445,56672.565,56672.565,0,92.73600000000442,0.001639029,0.001392786,0,0,0,1414,0,0.001416431, 0.00142 , ,   
2024-07-05 22:45:00+00:00,56643.8905,56643.8905,56630.07675,56634.568,0.003496926,-37.997,-0.000670466,0.001639029,0,0,0,1413,0,-0.000707214, (0.00071), ,   
2024-07-05 23:00:00+00:00,56659.9205,56659.9205,56659.9205,56659.9205,0,25.352500000000873,0.000447651,-0.000670466,0,0,0,1414,0,0.000707714, 0.00071 , ,   
2024-07-05 23:15:00+00:00,56742.83592857143,56757.0345,56742.83592857143,56757.0345,0,97.114,0.001713981,0.000447651,0,0,0,1416,0,0.001414427, 0.00141 , ,   
2024-07-05 23:30:00+00:00,56708.635,56708.635,56708.635,56708.635,0,-48.3995,-0.000852749,0.001713981,0,0,0,1415,0,-0.000706215, (0.00071), ,   
2024-07-05 23:45:00+00:00,56801.075,56801.075,56801.075,56801.075,0,92.43999999999505,0.001630087,-0.000852749,0,0,0,1417,0,0.001413428, 0.00141 , ,   
2024-07-06 00:00:00+00:00,56648.5951,56648.5951,56648.5951,56648.5951,0,-152.4799,-0.002684454,0.001630087,0,0,0,1414,0,-0.002117149, (0.00212), ,   
2024-07-06 00:15:00+00:00,56541.636750000005,56550.678,56499.89925,56508.9405,0,-139.6546,-0.002465279,-0.002684454,-56508.9405,-56508.9405,110,1410,2,-0.002828854, (0.00283),0.0025, (0.0053)
2024-07-06 00:30:00+00:00,56388.495,56412.3685,56388.495,56394.1255,0.000281792,-114.815,-0.002031802,-0.002465279,0,0,0,1410,0,0, -   , ,   
2024-07-06 00:45:00+00:00,56843.8875,56843.8875,56819.925,56819.925,0,425.7995,0.007550423,-0.002031802,0,0,0,1410,0,0, -   , ,   
2024-07-06 01:00:00+00:00,56578.9225,56578.9225,56510.93775,56510.93775,0,-308.98725,-0.005438009,0.007550423,0,0,0,1410,0,0, -   , ,   
2024-07-06 01:15:00+00:00,56515.675,56532.439249999996,56515.675,56532.439249999996,0,21.501499999998487,0.000380484,-0.005438009,0,0,0,1410,0,0, -   , ,   
2024-07-06 01:30:00+00:00,56445.0925,56445.0925,56433.655,56433.655,0.002155196,-98.78425,-0.001747391,0.000380484,0,0,0,1410,0,0, -   , ,   
2024-07-06 01:45:00+00:00,56340.82275,56340.82275,56340.82275,56340.82275,0,-92.83225,-0.00164498,-0.001747391,0,0,0,1410,0,0, -   , ,   
2024-07-06 02:00:00+00:00,56283.252,56283.252,56283.252,56283.252,0,-57.57075,-0.00102183,-0.00164498,0,0,0,1410,0,0, -   , ,   
2024-07-06 02:15:00+00:00,56241.3,56241.3,56241.3,56241.3,0,-41.952,-0.000745373,-0.00102183,0,0,0,1410,0,0, -   , ,   
2024-07-06 02:30:00+00:00,56347.69866666667,56347.69866666667,56347.69866666667,56347.69866666667,0,106.39866666666785,0.001891824,-0.000745373,0,0,0,1410,0,0, -   , ,   
2024-07-06 02:45:00+00:00,56414.813055555554,56414.813055555554,56414.813055555554,56414.813055555554,0,67.11438889,0.001191076,0.001891824,56414.813055555554,56414.81306,0,1410,0,0, -   ,0.0015, (0.0015)
2024-07-06 03:00:00+00:00,56458.2425,56458.2425,56445.735,56455.307,8.6154e-05,40.49394444444624,0.000717789,0.001191076,0,0,0,1411,0,0.00070922, 0.00071 , ,   
2024-07-06 03:15:00+00:00,56331.8,56331.8,56331.8,56331.8,0,-123.507,-0.002187695,0.000717789,0,0,0,1408,0,-0.002126152, (0.00213), ,   
2024-07-06 03:30:00+00:00,56321.25,56321.25,56321.25,56321.25,0,-10.55,-0.000187283,-0.002187695,-56321.25,-56321.25,-93,1408,-2,0, -   ,0.0025, (0.0025)
2024-07-06 03:45:00+00:00,56407.255,56407.255,56407.255,56407.255,0,86.00499999999738,0.001527044,-0.000187283,0,0,0,1408,0,0, -   , ,   
2024-07-06 04:00:00+00:00,56423.969,56423.969,56395.685,56395.685,1.7722e-05,-11.57,-0.000205115,0.001527044,0,0,0,1408,0,0, -   , ,   
2024-07-06 04:15:00+00:00,56322.593,56323.83416666667,56316.5155,56323.83416666667,0.000287852,-71.85083333,-0.001274048,-0.000205115,0,0,0,1408,0,0, -   , ,   
2024-07-06 04:30:00+00:00,56294.542,56294.542,56268.214,56268.214,0.002626828,-55.62016667,-0.000987507,-0.001274048,0,0,0,1408,0,0, -   , ,   
2024-07-06 04:45:00+00:00,56158.871785714284,56158.871785714284,56158.871785714284,56158.871785714284,0,-109.3422143,-0.001943232,-0.000987507,0,0,0,1408,0,0, -   , ,   
2024-07-06 05:00:00+00:00,56072.98925,56072.98925,56072.98925,56072.98925,0,-85.88253571,-0.001529278,-0.001943232,0,0,0,1408,0,0, -   , ,   
2024-07-06 05:15:00+00:00,56339.49611111111,56339.49611111111,56339.49611111111,56339.49611111111,0,266.5068611111128,0.004752856,-0.001529278,0,0,0,1408,0,0, -   , ,   
2024-07-06 05:30:00+00:00,56421.7578,56421.7578,56421.7578,56421.7578,0,82.26168888888787,0.001460107,0.004752856,56421.7578,56421.7578,0,1408,0,0, -   ,0.0015, (0.0015)
2024-07-06 05:45:00+00:00,56452.1475,56461.38575,56452.1475,56461.38575,0,39.627950000001874,0.000702352,0.001460107,0,0,0,1409,0,0.000710227, 0.00071 , ,   
2024-07-06 06:00:00+00:00,56373.685,56398.79,56360.49,56360.49,0.001725283,-100.89575,-0.001786987,0.000702352,0,0,0,1406,0,-0.00212917, (0.00213), ,   
2024-07-06 06:15:00+00:00,56466.171,56466.171,56466.171,56466.171,0,105.68100000000413,0.00187509,-0.001786987,0,0,0,1409,0,0.002133713, 0.00213 , ,   
2024-07-06 06:30:00+00:00,56546.2,56546.2,56529.475,56539.408,0.051623586,73.23700000000099,0.001297007,0.00187509,0,0,0,1411,0,0.001419446, 0.00142 , ,   
2024-07-06 06:45:00+00:00,56488.3135,56488.3135,56488.3135,56488.3135,0,-51.0945,-0.000903697,0.001297007,0,0,0,1410,0,-0.000708717, (0.00071), ,   
2024-07-06 07:00:00+00:00,56425.075,56425.075,56425.075,56425.075,0,-63.2385,-0.001119497,-0.000903697,-56425.075,-56425.075,3,1408,0,-0.00141844, (0.00142),0.0025, (0.0039)
2024-07-06 07:15:00+00:00,56612.27038,56612.27038,56612.27038,56612.27038,0,187.19537500000297,0.003317592,-0.001119497,0,0,0,1408,0,0, -   , ,   
2024-07-06 07:30:00+00:00,56590.2845,56590.2845,56590.2845,56590.2845,0,-21.985875,-0.000388359,0.003317592,0,0,0,1408,0,0, -   , ,   
2024-07-06 07:45:00+00:00,56582.578199999996,56589.085999999996,56556.438200000004,56562.946,0.005503216,-27.3385,-0.000483095,-0.000388359,0,0,0,1408,0,0, -   , ,   
2024-07-06 08:00:00+00:00,56592.09,56592.09,56592.09,56592.09,0,29.143999999992957,0.000515249,-0.000483095,0,0,0,1408,0,0, -   , ,   
2024-07-06 08:15:00+00:00,56548.729,56552.559,56532.944,56536.791249999995,0.029240026,-55.29875,-0.000977146,0.000515249,0,0,0,1408,0,0, -   , ,   
2024-07-06 08:30:00+00:00,56633.799666666666,56633.799666666666,56633.799666666666,56633.799666666666,0,97.00841666667111,0.001715846,-0.000977146,0,0,0,1408,0,0, -   , ,   
2024-07-06 08:45:00+00:00,56571.642,56571.642,56571.642,56571.642,0,-62.15766667,-0.001097537,0.001715846,0,0,0,1408,0,0, -   , ,   
2024-07-06 09:00:00+00:00,56539.90545454545,56539.90545454545,56539.90545454545,56539.90545454545,0,-31.73654545,-0.000560997,-0.001097537,0,0,0,1408,0,0, -   , ,   
2024-07-06 09:15:00+00:00,56522.22,56522.22,56494.11,56509.0635,0.006886065,-30.84195455,-0.00054549,-0.000560997,0,0,0,1408,0,0, -   , ,   
2024-07-06 09:30:00+00:00,56491.1965,56491.1965,56484.1755,56490.1795,0,-18.884,-0.000334176,-0.00054549,0,0,0,1408,0,0, -   , ,   
2024-07-06 09:45:00+00:00,56552.32175,56552.32175,56540.71,56540.71,0,50.53050000000076,0.000894501,-0.000334176,0,0,0,1408,0,0, -   , ,   
2024-07-06 10:00:00+00:00,56796.169,56797.25,56743.6645,56743.6645,0.016978412,202.95449999999983,0.003589529,0.000894501,56743.6645,56743.6645,0,1408,0,0, -   ,0.0015, (0.0015)
2024-07-06 10:15:00+00:00,56797.875,56797.875,56784.388333333336,56784.388333333336,0,40.72383333,0.000717681,0.003589529,0,0,0,1409,0,0.000710227, 0.00071 , ,   
2024-07-06 10:30:00+00:00,56656.5,56688.5,56656.5,56688.5,0.0107249,-95.88833333,-0.001688639,0.000717681,0,0,0,1407,0,-0.001419446, (0.00142), ,   
2024-07-06 10:45:00+00:00,56741.4,56741.4,56730.825,56730.825,0.000857078,42.32499999999709,0.000746624,-0.001688639,0,0,0,1408,0,0.000710732, 0.00071 , ,   
2024-07-06 11:00:00+00:00,56797.251,56797.251,56797.251,56797.251,0,66.42599999999948,0.001170898,0.000746624,0,0,0,1409,0,0.000710227, 0.00071 , ,   
2024-07-06 11:15:00+00:00,56763.1865,56763.1865,56763.1865,56763.1865,0,-34.0645,-0.000599756,0.001170898,0,0,0,1408,0,-0.000709723, (0.00071), ,   
2024-07-06 11:30:00+00:00,56742.767,56742.767,56731.26583333333,56733.97,6.579266666666668e-05,-29.2165,-0.000514709,-0.000599756,-56733.97,-56733.97,-9,1408,0,0, -   ,0.0025, (0.0025)
2024-07-06 11:45:00+00:00,56719.8,56719.8,56676.4165,56676.4165,0.008577597,-57.5535,-0.001014445,-0.000514709,0,0,0,1408,0,0, -   , ,   
2024-07-06 12:00:00+00:00,56782.48225,56782.48225,56770.20725000001,56773.10725,0.0268615,96.69075000000157,0.001706014,-0.001014445,0,0,0,1408,0,0, -   , ,   
